Name,Year,Indicator,Percent,id
Tajikistan,2017,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",-5.445548024,762
Tajikistan,2018,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",-7.178221054,762
Tajikistan,2014,Happiness score,0,762
Tajikistan,2015,Happiness score,4.387798747,762
Tajikistan,2016,Happiness score,5.328042759,762
Tajikistan,2017,Happiness score,11.83661123,762
Tajikistan,2018,Happiness score,14.23527362,762
Tanzania,2014,Fixed telephone subscriptions,0,834
Tanzania,2015,Fixed telephone subscriptions,-5.589195764,834
Tanzania,2016,Fixed telephone subscriptions,-14.32962703,834
Tanzania,2017,Fixed telephone subscriptions,-15.98424052,834
Tanzania,2018,Fixed telephone subscriptions,-17.8722054,834
Tanzania,2014,Depth of credit information index (0=low to 8=high),0,834
Tanzania,2015,Depth of credit information index (0=low to 8=high),0,834
Tanzania,2016,Depth of credit information index (0=low to 8=high),0,834
Tanzania,2017,Depth of credit information index (0=low to 8=high),0,834
Tanzania,2018,Depth of credit information index (0=low to 8=high),0,834
Tanzania,2014,Happiness score,0,834
Tanzania,2015,Happiness score,-3.04152374,834
Tanzania,2016,Happiness score,-11.42554703,834
Tanzania,2017,Happiness score,-12.62893347,834
Tanzania,2018,Happiness score,-14.55434799,834
Thailand,2014,Time required to start a business (days),0,764
Thailand,2015,Time required to start a business (days),0,764
Thailand,2016,Time required to start a business (days),-6.451612903,764
Thailand,2017,Time required to start a business (days),-80.64516129,764
Thailand,2018,Time required to start a business (days),-80.64516129,764
Thailand,2014,Strength of legal rights index (0=weak to 12=strong),0,764
Thailand,2015,Strength of legal rights index (0=weak to 12=strong),0,764
Thailand,2016,Strength of legal rights index (0=weak to 12=strong),0,764
Thailand,2017,Strength of legal rights index (0=weak to 12=strong),133.3333333,764
Thailand,2018,Strength of legal rights index (0=weak to 12=strong),133.3333333,764
Thailand,2014,Happiness score,0,764
Thailand,2015,Happiness score,0.294346299,764
Thailand,2016,Happiness score,-0.480250003,764
Thailand,2017,Happiness score,-5.928736963,764
Thailand,2018,Happiness score,-6.924864942,764
Togo,2014,"Population ages 0-14, total",0,768
Togo,2015,"Population ages 0-14, total",2.061475129,768
Togo,2016,"Population ages 0-14, total",4.089411514,768
Togo,2017,"Population ages 0-14, total",6.022718365,768
Togo,2018,"Population ages 0-14, total",7.857128918,768
Togo,2014,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",0,768
Togo,2015,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",-0.456647147,768
Togo,2016,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",-0.956926335,768
Togo,2017,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",-1.552275691,768
Togo,2018,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",-1.715918138,768
Togo,2014,Happiness score,0,768
Togo,2015,Happiness score,16.34378263,768
Togo,2016,Happiness score,23.10672427,768
Togo,2017,Happiness score,40.84185021,768
Togo,2018,Happiness score,43.88516807,768
Trinidad and Tobago,2014,Other taxes payable by businesses (% of commercial profits),0,780
Trinidad and Tobago,2015,Other taxes payable by businesses (% of commercial profits),0,780
Trinidad and Tobago,2016,Other taxes payable by businesses (% of commercial profits),0,780
Trinidad and Tobago,2017,Other taxes payable by businesses (% of commercial profits),194.4444444,780
Trinidad and Tobago,2018,Other taxes payable by businesses (% of commercial profits),194.4444444,780
Trinidad and Tobago,2014,Import volume index (2000 = 100),0,780
Trinidad and Tobago,2015,Import volume index (2000 = 100),4.091761843,780
Trinidad and Tobago,2016,Import volume index (2000 = 100),-5.315255762,780
Trinidad and Tobago,2017,Import volume index (2000 = 100),-31.34614409,780
Trinidad and Tobago,2018,Import volume index (2000 = 100),-27.88367162,780
Trinidad and Tobago,2014,Happiness score,0,780
Trinidad and Tobago,2015,Happiness score,0,780
Trinidad and Tobago,2016,Happiness score,0,780
Trinidad and Tobago,2017,Happiness score,0.387476562,780
Trinidad and Tobago,2018,Happiness score,0.387476562,780
Tunisia,2014,Number of under-five deaths,0,788
Tunisia,2015,Number of under-five deaths,-0.055959709,788
Tunisia,2016,Number of under-five deaths,-0.503637381,788
Tunisia,2017,Number of under-five deaths,-1.343033016,788
Tunisia,2018,Number of under-five deaths,-2.770005596,788
Tunisia,2014,"Inflation, GDP deflator (annual %)",0,788
Tunisia,2015,"Inflation, GDP deflator (annual %)",-23.6539814,788
Tunisia,2016,"Inflation, GDP deflator (annual %)",5.77659178,788
Tunisia,2017,"Inflation, GDP deflator (annual %)",26.5470021,788
Tunisia,2018,"Inflation, GDP deflator (annual %)",43.81520627,788
Tunisia,2014,Happiness score,0,788
Tunisia,2015,Happiness score,6.457063574,788
Tunisia,2016,Happiness score,1.392698606,788
Tunisia,2017,Happiness score,-3.093474877,788
Tunisia,2018,Happiness score,-5.874656119,788
Turkey,2014,Domestic credit to private sector by banks (% of GDP),0,792
Turkey,2015,Domestic credit to private sector by banks (% of GDP),4.978643463,792
Turkey,2016,Domestic credit to private sector by banks (% of GDP),9.666233884,792
Turkey,2017,Domestic credit to private sector by banks (% of GDP),10.96556233,792
Turkey,2018,Domestic credit to private sector by banks (% of GDP),7.036166758,792
Turkey,2014,"Foreign direct investment, net outflows (% of GDP)",0,792
Turkey,2015,"Foreign direct investment, net outflows (% of GDP)",-21.46237637,792
Turkey,2016,"Foreign direct investment, net outflows (% of GDP)",-51.85808822,792
Turkey,2017,"Foreign direct investment, net outflows (% of GDP)",-57.97003571,792
Turkey,2018,"Foreign direct investment, net outflows (% of GDP)",-37.12613034,792
Turkey,2014,Happiness score,0,792
Turkey,2015,Happiness score,1.069020303,792
Turkey,2016,Happiness score,3.150791977,792
Turkey,2017,Happiness score,2.822586343,792
Turkey,2018,Happiness score,0.761446015,792
Turkmenistan,2014,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0,795
Turkmenistan,2015,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.287029933,795
Turkmenistan,2016,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",0.086566928,795
Turkmenistan,2017,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",-0.576319192,795
Turkmenistan,2018,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",-2.038763249,795
Turkmenistan,2014,"Inflation, GDP deflator (annual %)",0,795
Turkmenistan,2015,"Inflation, GDP deflator (annual %)",-870.0903109,795
Turkmenistan,2016,"Inflation, GDP deflator (annual %)",-822.9430737,795
Turkmenistan,2017,"Inflation, GDP deflator (annual %)",-334.7961256,795
Turkmenistan,2018,"Inflation, GDP deflator (annual %)",79.35888634,795
Turkmenistan,2014,Happiness score,0,795
Turkmenistan,2015,Happiness score,1.982698924,795
Turkmenistan,2016,Happiness score,4.938719806,795
Turkmenistan,2017,Happiness score,1.589763781,795
Turkmenistan,2018,Happiness score,-5.430786887,795
Uganda,2014,Mobile cellular subscriptions,0,800
Uganda,2015,Mobile cellular subscriptions,-0.71525298,800
Uganda,2016,Mobile cellular subscriptions,12.14058805,800
Uganda,2017,Mobile cellular subscriptions,22.50294745,800
Uganda,2018,Mobile cellular subscriptions,20.16156288,800
Uganda,2014,"GNI per capita, Atlas method (current US$)",0,800
Uganda,2015,"GNI per capita, Atlas method (current US$)",1.449275362,800
Uganda,2016,"GNI per capita, Atlas method (current US$)",-4.347826087,800
Uganda,2017,"GNI per capita, Atlas method (current US$)",-10.14492754,800
Uganda,2018,"GNI per capita, Atlas method (current US$)",-10.14492754,800
Uganda,2014,Happiness score,0,800
Uganda,2015,Happiness score,-4.884251146,800
Uganda,2016,Happiness score,3.815819312,800
Uganda,2017,Happiness score,5.845840402,800
Uganda,2018,Happiness score,6.573396138,800
Ukraine,2014,"GNI per capita, Atlas method (current US$)",0,804
Ukraine,2015,"GNI per capita, Atlas method (current US$)",-25.56179775,804
Ukraine,2016,"GNI per capita, Atlas method (current US$)",-35.11235955,804
Ukraine,2017,"GNI per capita, Atlas method (current US$)",-36.51685393,804
Ukraine,2018,"GNI per capita, Atlas method (current US$)",-25.28089888,804
Ukraine,2014,Employment in agriculture (% of total employment) (modeled ILO estimate),0,804
Ukraine,2015,Employment in agriculture (% of total employment) (modeled ILO estimate),3.324532289,804
Ukraine,2016,Employment in agriculture (% of total employment) (modeled ILO estimate),5.626652617,804
Ukraine,2017,Employment in agriculture (% of total employment) (modeled ILO estimate),4.326629675,804
Ukraine,2018,Employment in agriculture (% of total employment) (modeled ILO estimate),3.812036856,804
Ukraine,2014,Happiness score,0,804
Ukraine,2015,Happiness score,-7.626582636,804
Ukraine,2016,Happiness score,-12.49732982,804
Ukraine,2017,Happiness score,-12.34992898,804
Ukraine,2018,Happiness score,-7.451402799,804
United Arab Emirates,2014,"Foreign direct investment, net inflows (BoP, current US$)",0,784
United Arab Emirates,2015,"Foreign direct investment, net inflows (BoP, current US$)",-22.76680436,784
United Arab Emirates,2016,"Foreign direct investment, net inflows (BoP, current US$)",-13.24806138,784
United Arab Emirates,2017,"Foreign direct investment, net inflows (BoP, current US$)",-6.478901879,784
United Arab Emirates,2018,"Foreign direct investment, net inflows (BoP, current US$)",-6.198335595,784
United Arab Emirates,2014,"Foreign direct investment, net outflows (% of GDP)",0,784
United Arab Emirates,2015,"Foreign direct investment, net outflows (% of GDP)",60.09858724,784
United Arab Emirates,2016,"Foreign direct investment, net outflows (% of GDP)",51.15698415,784
United Arab Emirates,2017,"Foreign direct investment, net outflows (% of GDP)",26.24184595,784
United Arab Emirates,2018,"Foreign direct investment, net outflows (% of GDP)",25.06314644,784
United Arab Emirates,2014,Happiness score,0,784
United Arab Emirates,2015,Happiness score,-4.752935337,784
United Arab Emirates,2016,Happiness score,-3.666139089,784
United Arab Emirates,2017,Happiness score,-1.838866768,784
United Arab Emirates,2018,Happiness score,-1.108534107,784
United Kingdom,2014,Other taxes payable by businesses (% of commercial profits),0,826
United Kingdom,2015,Other taxes payable by businesses (% of commercial profits),0,826
United Kingdom,2016,Other taxes payable by businesses (% of commercial profits),0,826
United Kingdom,2017,Other taxes payable by businesses (% of commercial profits),6.25,826
United Kingdom,2018,Other taxes payable by businesses (% of commercial profits),18.75,826
United Kingdom,2014,"Personal remittances, received (% of GDP)",0,826
United Kingdom,2015,"Personal remittances, received (% of GDP)",6.186995927,826
United Kingdom,2016,"Personal remittances, received (% of GDP)",5.928813418,826
United Kingdom,2017,"Personal remittances, received (% of GDP)",0.515871949,826
United Kingdom,2018,"Personal remittances, received (% of GDP)",-2.016938976,826
United Kingdom,2014,Happiness score,0,826
United Kingdom,2015,Happiness score,-2.067863641,826
United Kingdom,2016,Happiness score,-2.228045371,826
United Kingdom,2017,Happiness score,-0.767439085,826
United Kingdom,2018,Happiness score,2.718798084,826
United States,2014,"Personal remittances, received (% of GDP)",0,840
United States,2015,"Personal remittances, received (% of GDP)",-2.719480909,840
United States,2016,"Personal remittances, received (% of GDP)",-8.828555981,840
United States,2017,"Personal remittances, received (% of GDP)",-15.2906316,840
United States,2018,"Personal remittances, received (% of GDP)",-12.33416378,840
United States,2014,"Labor force participation rate, total (% of total population ages 15-64) ",0,840
United States,2015,"Labor force participation rate, total (% of total population ages 15-64) ",-0.053079885,840
United States,2016,"Labor force participation rate, total (% of total population ages 15-64) ",0.479082998,840
United States,2017,"Labor force participation rate, total (% of total population ages 15-64)",1.092267035,840
United States,2018,"Labor force participation rate, total (% of total population ages 15-64) ",0.966563295,840
United States,2014,Happiness score,0,840
United States,2015,Happiness score,-0.210701876,840
United States,2016,Happiness score,-1.769910497,840
United States,2017,Happiness score,-3.272928824,840
United States,2018,Happiness score,-3.184433634,840
Uruguay,2014,"Mortality rate, neonatal (per 1,000 live births)",0,858
Uruguay,2015,"Mortality rate, neonatal (per 1,000 live births)",0,858
Uruguay,2016,"Mortality rate, neonatal (per 1,000 live births)",-2,858
Uruguay,2017,"Mortality rate, neonatal (per 1,000 live births)",-6,858
Uruguay,2018,"Mortality rate, neonatal (per 1,000 live births)",-10,858
Uruguay,2014,"GDP per capita, PPP (constant 2011 international $)",0,858
Uruguay,2015,"GDP per capita, PPP (constant 2011 international $)",0.030240603,858
Uruguay,2016,"GDP per capita, PPP (constant 2011 international $)",1.360412304,858
Uruguay,2017,"GDP per capita, PPP (constant 2011 international $)",3.60835174,858
Uruguay,2018,"GDP per capita, PPP (constant 2011 international $)",4.900671711,858
Uruguay,2014,Happiness score,0,858
Uruguay,2015,Happiness score,0.925211126,858
Uruguay,2016,Happiness score,-0.478028322,858
Uruguay,2017,Happiness score,-1.63762862,858
Uruguay,2018,Happiness score,-2.956052085,858
Uzbekistan,2014,Population ages 0-14 (% of total population),0,860
Uzbekistan,2015,Population ages 0-14 (% of total population),0.044357229,860
Uzbekistan,2016,Population ages 0-14 (% of total population),0.163241373,860
Uzbekistan,2017,Population ages 0-14 (% of total population),0.62112451,860
Uzbekistan,2018,Population ages 0-14 (% of total population),1.212938258,860
Uzbekistan,2014,GDP (current US$),0,860
Uzbekistan,2015,GDP (current US$),6.768805195,860
Uzbekistan,2016,GDP (current US$),6.679589977,860
Uzbekistan,2017,GDP (current US$),-22.82667123,860
Uzbekistan,2018,GDP (current US$),-34.12355818,860
Uzbekistan,2014,Happiness score,0,860
Uzbekistan,2015,Happiness score,-0.266529978,860
Uzbekistan,2016,Happiness score,-0.533059956,860
Uzbekistan,2017,Happiness score,1.550892459,860
Uzbekistan,2018,Happiness score,2.850243975,860
"Venezuela, RB",2014,Import volume index (2000 = 100),0,862
"Venezuela, RB",2015,Import volume index (2000 = 100),-24.71626125,862
"Venezuela, RB",2016,Import volume index (2000 = 100),-64.38528634,862
"Venezuela, RB",2017,Import volume index (2000 = 100),-76.44527365,862
"Venezuela, RB",2018,Import volume index (2000 = 100),-76.43434909,862
"Venezuela, RB",2014,"Personal remittances, received (current US$)",0,862
"Venezuela, RB",2015,"Personal remittances, received (current US$)",25.78125,862
"Venezuela, RB",2016,"Personal remittances, received (current US$)",117.96875,862
"Venezuela, RB",2017,"Personal remittances, received (current US$)",117.96875,862
"Venezuela, RB",2018,"Personal remittances, received (current US$)",132.095691,862
"Venezuela, RB",2014,Happiness score,0,862
"Venezuela, RB",2015,Happiness score,-10.66079058,862
"Venezuela, RB",2016,Happiness score,-22.90748834,862
"Venezuela, RB",2017,Happiness score,-29.43318346,862
"Venezuela, RB",2018,Happiness score,-30.88692762,862
Vietnam,2014,Export unit value index (2000 = 100),0,704
Vietnam,2015,Export unit value index (2000 = 100),-10.076,704
Vietnam,2016,Export unit value index (2000 = 100),-12.17932238,704
Vietnam,2017,Export unit value index (2000 = 100),-9.527137901,704
Vietnam,2018,Export unit value index (2000 = 100),-7.496022133,704
Vietnam,2014,Labor tax and contributions (% of commercial profits),0,704
Vietnam,2015,Labor tax and contributions (% of commercial profits),4.641350211,704
Vietnam,2016,Labor tax and contributions (% of commercial profits),4.641350211,704
Vietnam,2017,Labor tax and contributions (% of commercial profits),4.641350211,704
Vietnam,2018,Labor tax and contributions (% of commercial profits),3.375527426,704
Vietnam,2014,Happiness score,0,704
Vietnam,2015,Happiness score,-5.578362981,704
Vietnam,2016,Happiness score,-5.33582546,704
Vietnam,2017,Happiness score,-4.791047916,704
Vietnam,2018,Happiness score,-3.445895664,704
West Bank and Gaza,2014,GDP per capita growth (annual %),0,
West Bank and Gaza,2015,GDP per capita growth (annual %),-143.5616476,
West Bank and Gaza,2016,GDP per capita growth (annual %),-195.5219583,
West Bank and Gaza,2017,GDP per capita growth (annual %),-144.4724159,
West Bank and Gaza,2018,GDP per capita growth (annual %),-35.11451763,
West Bank and Gaza,2014,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",0,
West Bank and Gaza,2015,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",-7.103534651,
West Bank and Gaza,2016,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",-4.344124259,
West Bank and Gaza,2017,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",-0.718646247,
West Bank and Gaza,2018,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",7.787632034,
West Bank and Gaza,2014,Happiness score,0,
West Bank and Gaza,2015,Happiness score,0.827148103,
West Bank and Gaza,2016,Happiness score,1.27253321,
West Bank and Gaza,2017,Happiness score,0.600208008,
West Bank and Gaza,2018,Happiness score,-0.396609167,
"Yemen, Rep.",2014,"GNI per capita, PPP (current international $)",0,887
"Yemen, Rep.",2015,"GNI per capita, PPP (current international $)",-15.26315789,887
"Yemen, Rep.",2016,"GNI per capita, PPP (current international $)",-25.78947368,887
"Yemen, Rep.",2017,"GNI per capita, PPP (current international $)",-30.52631579,887
"Yemen, Rep.",2018,"GNI per capita, PPP (current international $)",-32.36842105,887
"Yemen, Rep.",2014,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",0,887
"Yemen, Rep.",2015,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",1.519601458,887
"Yemen, Rep.",2016,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",2.897485846,887
"Yemen, Rep.",2017,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",3.818691856,887
"Yemen, Rep.",2018,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",3.718964287,887
"Yemen, Rep.",2014,Happiness score,0,887
"Yemen, Rep.",2015,Happiness score,-8.658330925,887
"Yemen, Rep.",2016,Happiness score,-11.87147876,887
"Yemen, Rep.",2017,Happiness score,-17.71155832,887
"Yemen, Rep.",2018,Happiness score,-17.1008103,887
Zambia,2014,Employment in agriculture (% of total employment) (modeled ILO estimate),0,894
Zambia,2015,Employment in agriculture (% of total employment) (modeled ILO estimate),-0.926866441,894
Zambia,2016,Employment in agriculture (% of total employment) (modeled ILO estimate),-1.442796634,894
Zambia,2017,Employment in agriculture (% of total employment) (modeled ILO estimate),-1.898985797,894
Zambia,2018,Employment in agriculture (% of total employment) (modeled ILO estimate),-2.396816206,894
Zambia,2014,"Population ages 0-14, total",0,894
Zambia,2015,"Population ages 0-14, total",2.394651769,894
Zambia,2016,"Population ages 0-14, total",4.725622824,894
Zambia,2017,"Population ages 0-14, total",6.858082061,894
Zambia,2018,"Population ages 0-14, total",8.865106626,894
Zambia,2014,Happiness score,0,894
Zambia,2015,Happiness score,-6.511992561,894
Zambia,2016,Happiness score,-11.99064585,894
Zambia,2017,Happiness score,-14.65978102,894
Zambia,2018,Happiness score,-19.93371694,894
Zimbabwe,2014,Urban population (% of total population),0,716
Zimbabwe,2015,Urban population (% of total population),-0.366108787,716
Zimbabwe,2016,Urban population (% of total population),-0.63992124,716
Zimbabwe,2017,Urban population (% of total population),-0.821437362,716
Zimbabwe,2018,Urban population (% of total population),-0.907580605,716
Zimbabwe,2014,Rural population (% of total population),0,716
Zimbabwe,2015,Rural population (% of total population),0.176306744,716
Zimbabwe,2016,Rural population (% of total population),0.30816641,716
Zimbabwe,2017,Rural population (% of total population),0.395578997,716
Zimbabwe,2018,Rural population (% of total population),0.437062937,716
Zimbabwe,2014,Happiness score,0,716
Zimbabwe,2015,Happiness score,-9.045559255,716
Zimbabwe,2016,Happiness score,-15.9436033,716
Zimbabwe,2017,Happiness score,-19.90672507,716
Zimbabwe,2018,Happiness score,-20.53796539,716
